448	-96.329597	0.000008	1207.547241
449	-93.961708	0.000012	2012.578735
450	-97.726219	0.000006	503.144684
451	-96.668182	0.000007	1761.006226
452	-98.548088	0.000005	754.716980
453	-96.909515	0.000007	1308.176147
454	-97.298698	0.000006	1006.289368
455	-94.496902	0.000010	1308.176147
456	-93.899216	0.000011	1207.547241
457	-91.079147	0.000016	1207.547241
458	-87.231361	0.000028	1610.062866
459	-87.492981	0.000027	1559.748413
460	-89.427635	0.000020	754.716980
461	-93.716972	0.000012	1358.490601
462	-93.599586	0.000013	1207.547241
463	-92.759781	0.000014	1761.006226
464	-92.665367	0.000014	704.402527
465	-93.899216	0.000011	1710.691772
466	-92.572960	0.000015	905.660400
467	-89.944710	0.000022	1106.918213
468	-93.599586	0.000013	754.716980
469	-93.961708	0.000012	1710.691772
470	-93.899216	0.000013	201.257858
471	-92.393845	0.000015	1811.320801
472	-94.288399	0.000011	1610.062866
473	-95.915672	0.000008	1811.320801
474	-95.190163	0.000010	1308.176147
475	-96.552361	0.000007	1308.176147
476	-97.035408	0.000006	1459.119385
477	-96.552361	0.000007	1861.635254
478	-96.787170	0.000007	1006.289368
479	-95.190163	0.000010	2012.578735
480	-93.657883	0.000013	1308.176147
481	-92.437935	0.000015	2113.207520
482	-94.568687	0.000010	1006.289368
483	-95.915672	0.000008	1610.062866
484	-96.222359	0.000008	805.031433
485	-96.909515	0.000007	1610.062866
486	-98.732918	0.000004	704.402527
487	-97.298698	0.000006	1509.433960
488	-96.439552	0.000007	905.660400
489	-97.436584	0.000006	1308.176147
490	-97.298698	0.000006	1308.176147
491	-94.791451	0.000010	1911.949585
492	-91.781151	0.000018	704.402527
493	-94.791451	0.000010	1761.006226
494	-96.909515	0.000007	905.660400
495	-95.190163	0.000010	2012.578735
496	-95.274498	0.000010	905.660400
497	-97.878616	0.000005	1056.603760
498	-97.726219	0.000006	1308.176147
499	-97.878616	0.000005	1559.748413
500	-97.035408	0.000006	805.031433
501	-97.726219	0.000006	1207.547241
502	-97.726219	0.000006	1106.918213
503	-97.878616	0.000005	1106.918213
504	-97.878616	0.000005	1006.289368
505	-97.165062	0.000006	1459.119385
506	-97.035408	0.000006	1358.490601
507	-97.436584	0.000006	1106.918213
508	-97.878616	0.000005	905.660400
509	-93.657883	0.000013	2062.893066
510	-93.212059	0.000013	1207.547241
511	-97.726219	0.000005	1056.603760
512	-96.439552	0.000007	503.144684
513	-97.726219	0.000006	1811.320801
514	-97.298698	0.000006	1006.289368
515	-96.668182	0.000007	1106.918213
516	-96.117706	0.000008	805.031433
517	-95.190163	0.000009	1207.547241
518	-97.436584	0.000006	805.031433
519	-98.370796	0.000005	1207.547241
520	-96.909515	0.000007	805.031433
521	-96.222359	0.000008	1911.949585
522	-97.878616	0.000005	955.974792
523	-97.035408	0.000006	1610.062866
524	-98.036560	0.000005	805.031433
525	-97.878616	0.000005	1257.861572
526	-97.436584	0.000006	1006.289368
527	-98.370796	0.000005	1509.433960
528	-98.370796	0.000005	805.031433
529	-96.909515	0.000007	1509.433960
530	-97.165062	0.000006	905.660400
531	-97.298698	0.000006	1610.062866
532	-96.222359	0.000008	905.660400
533	-97.878616	0.000005	1710.691772
534	-97.298698	0.000006	905.660400
535	-97.878616	0.000005	1207.547241
536	-98.370796	0.000005	955.974792
537	-97.436584	0.000006	1509.433960
538	-98.925972	0.000004	1006.289368
